"Station","MonthYear","MonthlyRain","Latitude","Longitude"
"Serangoon",2022-05-01,0.4,1.3382,103.8657
"Serangoon",2022-06-01,22.8,1.3382,103.8657
"Serangoon",2022-07-01,37.2,1.3382,103.8657
"Serangoon",2022-08-01,0,1.3382,103.8657
"Serangoon",2022-09-01,25,1.3382,103.8657
"Serangoon",2022-10-01,102.6,1.3382,103.8657
"Serangoon",2022-11-01,0,1.3382,103.8657
"Serangoon",2022-12-01,2.4,1.3382,103.8657
"Serangoon",2023-01-01,0,1.3382,103.8657
"Serangoon",2023-02-01,0,1.3382,103.8657
"Serangoon",2023-07-01,1.6,1.3382,103.8657
"Serangoon",2023-08-01,0,1.3382,103.8657
"Serangoon",2023-09-01,0,1.3382,103.8657
"Serangoon",2023-12-01,16.4,1.3382,103.8657
"Simei",2018-01-01,353.9,1.3437,103.9444
"Simei",2018-02-01,18,1.3437,103.9444
"Simei",2018-03-01,46.6,1.3437,103.9444
"Simei",2018-04-01,93.8,1.3437,103.9444
"Simei",2018-05-01,101.4,1.3437,103.9444
"Simei",2018-06-01,81.2,1.3437,103.9444
"Simei",2018-07-01,93.2,1.3437,103.9444
"Simei",2018-08-01,100.1,1.3437,103.9444
"Simei",2018-09-01,65.1,1.3437,103.9444
"Simei",2018-10-01,178,1.3437,103.9444
"Simei",2018-11-01,171,1.3437,103.9444
"Simei",2018-12-01,97.6,1.3437,103.9444
"Simei",2019-01-01,37.6,1.3437,103.9444
"Simei",2019-02-01,0,1.3437,103.9444
"Simei",2019-03-01,0,1.3437,103.9444
"Simei",2019-04-01,18.2,1.3437,103.9444
"Simei",2019-05-01,17.2,1.3437,103.9444
"Simei",2019-06-01,97.8,1.3437,103.9444
"Simei",2019-07-01,30.2,1.3437,103.9444
"Simei",2019-08-01,7.9,1.3437,103.9444
"Simei",2019-09-01,15.8,1.3437,103.9444
"Simei",2019-10-01,159,1.3437,103.9444
"Simei",2019-11-01,199.7,1.3437,103.9444
"Simei",2019-12-01,354.5,1.3437,103.9444
"Simei",2020-01-01,28.7,1.3437,103.9444
"Simei",2020-02-01,61.3,1.3437,103.9444
"Simei",2020-03-01,84.4,1.3437,103.9444
"Simei",2020-04-01,263.8,1.3437,103.9444
"Simei",2020-05-01,228.8,1.3437,103.9444
"Simei",2020-06-01,218.8,1.3437,103.9444
"Simei",2020-07-01,129.2,1.3437,103.9444
"Simei",2020-08-01,137.8,1.3437,103.9444
"Simei",2020-09-01,227.4,1.3437,103.9444
"Simei",2020-10-01,107,1.3437,103.9444
"Simei",2020-11-01,410.6,1.3437,103.9444
"Simei",2020-12-01,308.7,1.3437,103.9444
"Simei",2021-01-01,618.4,1.3437,103.9444
"Simei",2021-02-01,17.6,1.3437,103.9444
"Simei",2021-03-01,202,1.3437,103.9444
"Simei",2021-04-01,360.6,1.3437,103.9444
"Simei",2021-05-01,201.4,1.3437,103.9444
"Simei",2021-06-01,173.8,1.3437,103.9444
"Simei",2021-07-01,193.2,1.3437,103.9444
"Simei",2021-08-01,404.6,1.3437,103.9444
"Simei",2021-09-01,279.6,1.3437,103.9444
"Simei",2021-10-01,218,1.3437,103.9444
"Simei",2021-11-01,368.4,1.3437,103.9444
"Simei",2021-12-01,166.6,1.3437,103.9444
"Simei",2022-01-01,93.2,1.3437,103.9444
"Simei",2022-02-01,251.6,1.3437,103.9444
"Simei",2022-03-01,340.8,1.3437,103.9444
"Simei",2022-04-01,257.6,1.3437,103.9444
"Simei",2022-05-01,140.6,1.3437,103.9444
"Simei",2022-06-01,342,1.3437,103.9444
"Simei",2022-07-01,129.2,1.3437,103.9444
"Simei",2022-08-01,162.6,1.3437,103.9444
"Simei",2022-09-01,137.4,1.3437,103.9444
"Simei",2022-10-01,338.8,1.3437,103.9444
"Simei",2022-11-01,385.5,1.3437,103.9444
"Simei",2022-12-01,214.5,1.3437,103.9444
"Simei",2023-01-01,282.4,1.3437,103.9444
"Simei",2023-02-01,363,1.3437,103.9444
"Simei",2023-03-01,253.8,1.3437,103.9444
"Simei",2023-04-01,122.8,1.3437,103.9444
"Simei",2023-05-01,83.4,1.3437,103.9444
"Simei",2023-06-01,166.6,1.3437,103.9444
"Simei",2023-07-01,206,1.3437,103.9444
"Simei",2023-08-01,128.8,1.3437,103.9444
"Simei",2023-09-01,152.6,1.3437,103.9444
"Simei",2023-10-01,79.6,1.3437,103.9444
"Simei",2023-11-01,364.6,1.3437,103.9444
"Simei",2023-12-01,288.4,1.3437,103.9444
"Simei",2024-01-01,472.4,1.3437,103.9444
"Simei",2024-02-01,78,1.3437,103.9444
"Simei",2024-03-01,102.4,1.3437,103.9444
"Simei",2024-04-01,195.2,1.3437,103.9444
"Simei",2024-05-01,265.4,1.3437,103.9444
"Simei",2024-06-01,265.4,1.3437,103.9444
"Simei",2024-07-01,59.2,1.3437,103.9444
"Simei",2024-08-01,132.4,1.3437,103.9444
"Simei",2024-09-01,157.6,1.3437,103.9444
"Simei",2024-10-01,202,1.3437,103.9444
"Simei",2024-11-01,405,1.3437,103.9444
"Simei",2024-12-01,235,1.3437,103.9444
"Somerset Road",2018-01-01,394.6,1.3004,103.8372
"Somerset Road",2018-02-01,12.6,1.3004,103.8372
"Somerset Road",2018-03-01,146.6,1.3004,103.8372
"Somerset Road",2018-04-01,129.4,1.3004,103.8372
"Somerset Road",2018-05-01,217.6,1.3004,103.8372
"Somerset Road",2018-06-01,178.4,1.3004,103.8372
"Somerset Road",2018-07-01,49.2,1.3004,103.8372
"Somerset Road",2018-08-01,91.8,1.3004,103.8372
"Somerset Road",2018-09-01,211,1.3004,103.8372
"Somerset Road",2018-10-01,172.6,1.3004,103.8372
"Somerset Road",2018-11-01,368.6,1.3004,103.8372
"Somerset Road",2018-12-01,219,1.3004,103.8372
"Somerset Road",2019-01-01,110.2,1.3004,103.8372
"Somerset Road",2019-02-01,11,1.3004,103.8372
"Somerset Road",2019-03-01,44.4,1.3004,103.8372
"Somerset Road",2019-04-01,262.6,1.3004,103.8372
"Somerset Road",2019-05-01,191.6,1.3004,103.8372
"Somerset Road",2019-06-01,211.4,1.3004,103.8372
"Somerset Road",2019-07-01,42.2,1.3004,103.8372
"Somerset Road",2019-08-01,39.4,1.3004,103.8372
"Somerset Road",2019-09-01,60,1.3004,103.8372
"Somerset Road",2019-10-01,104,1.3004,103.8372
"Somerset Road",2019-11-01,143.8,1.3004,103.8372
"Somerset Road",2019-12-01,254,1.3004,103.8372
"Somerset Road",2020-01-01,134.8,1.3004,103.8372
"Somerset Road",2020-02-01,95,1.3004,103.8372
"Somerset Road",2020-03-01,135.2,1.3004,103.8372
"Somerset Road",2020-04-01,296.2,1.3004,103.8372
"Somerset Road",2020-05-01,280.8,1.3004,103.8372
"Somerset Road",2020-06-01,334.8,1.3004,103.8372
"Somerset Road",2020-07-01,133,1.3004,103.8372
"Somerset Road",2020-08-01,274.2,1.3004,103.8372
"Somerset Road",2020-09-01,294.2,1.3004,103.8372
"Somerset Road",2020-10-01,169.8,1.3004,103.8372
"Somerset Road",2020-11-01,244.2,1.3004,103.8372
"Somerset Road",2020-12-01,287,1.3004,103.8372
"Somerset Road",2021-01-01,224,1.3004,103.8372
"Somerset Road",2021-02-01,19.8,1.3004,103.8372
"Somerset Road",2021-03-01,257.6,1.3004,103.8372
"Somerset Road",2021-04-01,357,1.3004,103.8372
"Somerset Road",2021-05-01,154.2,1.3004,103.8372
"Somerset Road",2021-06-01,174.2,1.3004,103.8372
"Somerset Road",2021-07-01,182.4,1.3004,103.8372
"Somerset Road",2021-08-01,362.2,1.3004,103.8372
"Somerset Road",2021-09-01,211.8,1.3004,103.8372
"Somerset Road",2021-10-01,166.2,1.3004,103.8372
"Somerset Road",2021-11-01,277.4,1.3004,103.8372
"Somerset Road",2021-12-01,178.6,1.3004,103.8372
"Somerset Road",2022-01-01,114.2,1.3004,103.8372
"Somerset Road",2022-02-01,186.4,1.3004,103.8372
"Somerset Road",2022-03-01,234.2,1.3004,103.8372
"Somerset Road",2022-04-01,261,1.3004,103.8372
"Somerset Road",2022-05-01,204.8,1.3004,103.8372
"Somerset Road",2022-06-01,182.6,1.3004,103.8372
"Somerset Road",2022-07-01,68.8,1.3004,103.8372
"Somerset Road",2022-08-01,146.4,1.3004,103.8372
"Somerset Road",2022-09-01,241.4,1.3004,103.8372
"Somerset Road",2022-10-01,460.6,1.3004,103.8372
"Somerset Road",2022-11-01,222.4,1.3004,103.8372
"Somerset Road",2022-12-01,271.2,1.3004,103.8372
"Somerset Road",2023-01-01,211.6,1.3004,103.8372
"Somerset Road",2023-02-01,338.4,1.3004,103.8372
"Somerset Road",2023-03-01,315,1.3004,103.8372
"Somerset Road",2023-04-01,139.4,1.3004,103.8372
"Somerset Road",2023-05-01,128.8,1.3004,103.8372
"Somerset Road",2023-06-01,224.6,1.3004,103.8372
"Somerset Road",2023-07-01,268.2,1.3004,103.8372
"Somerset Road",2023-08-01,83.2,1.3004,103.8372
"Somerset Road",2023-09-01,172.6,1.3004,103.8372
"Somerset Road",2023-10-01,128.2,1.3004,103.8372
"Somerset Road",2023-11-01,271.2,1.3004,103.8372
"Somerset Road",2023-12-01,448,1.3004,103.8372
"Somerset Road",2024-01-01,252,1.3004,103.8372
"Somerset Road",2024-02-01,136.6,1.3004,103.8372
"Somerset Road",2024-03-01,173.8,1.3004,103.8372
"Somerset Road",2024-04-01,183,1.3004,103.8372
"Somerset Road",2024-05-01,176.2,1.3004,103.8372
"Somerset Road",2024-06-01,223.2,1.3004,103.8372
"Somerset Road",2024-07-01,31.4,1.3004,103.8372
"Somerset Road",2024-08-01,107.6,1.3004,103.8372
"Somerset Road",2024-09-01,179.4,1.3004,103.8372
"Somerset Road",2024-10-01,208.2,1.3004,103.8372
"Somerset Road",2024-11-01,375,1.3004,103.8372
"Somerset Road",2024-12-01,248,1.3004,103.8372
"Tai Seng",2018-01-01,388.2,1.3399,103.8878
"Tai Seng",2018-02-01,46.2,1.3399,103.8878
"Tai Seng",2018-03-01,37.2,1.3399,103.8878
"Tai Seng",2018-04-01,195.6,1.3399,103.8878
"Tai Seng",2018-05-01,260.4,1.3399,103.8878
"Tai Seng",2018-06-01,227.2,1.3399,103.8878
"Tai Seng",2018-07-01,110.6,1.3399,103.8878
"Tai Seng",2018-08-01,62.6,1.3399,103.8878
"Tai Seng",2018-09-01,237,1.3399,103.8878
"Tai Seng",2018-10-01,257.4,1.3399,103.8878
"Tai Seng",2018-11-01,228,1.3399,103.8878
"Tai Seng",2018-12-01,133.6,1.3399,103.8878
"Tai Seng",2019-01-01,55.8,1.3399,103.8878
"Tai Seng",2019-02-01,33.8,1.3399,103.8878
"Tai Seng",2019-03-01,164.2,1.3399,103.8878
"Tai Seng",2019-04-01,287.8,1.3399,103.8878
"Tai Seng",2019-05-01,139,1.3399,103.8878
"Tai Seng",2019-06-01,213,1.3399,103.8878
"Tai Seng",2019-07-01,56,1.3399,103.8878
"Tai Seng",2019-08-01,28.6,1.3399,103.8878
"Tai Seng",2019-09-01,24,1.3399,103.8878
"Tai Seng",2019-10-01,156,1.3399,103.8878
"Tai Seng",2019-11-01,145.3,1.3399,103.8878
"Tai Seng",2019-12-01,335.2,1.3399,103.8878
"Tai Seng",2020-01-01,168.8,1.3399,103.8878
"Tai Seng",2020-02-01,116.4,1.3399,103.8878
"Tai Seng",2020-03-01,126.2,1.3399,103.8878
"Tai Seng",2020-04-01,262,1.3399,103.8878
"Tai Seng",2020-05-01,177.2,1.3399,103.8878
"Tai Seng",2020-06-01,319.4,1.3399,103.8878
"Tai Seng",2020-07-01,167.6,1.3399,103.8878
"Tai Seng",2020-08-01,200.8,1.3399,103.8878
"Tai Seng",2020-09-01,243.8,1.3399,103.8878
"Tai Seng",2020-10-01,152.4,1.3399,103.8878
"Tai Seng",2020-11-01,396.4,1.3399,103.8878
"Tai Seng",2020-12-01,254,1.3399,103.8878
"Tai Seng",2021-01-01,635.4,1.3399,103.8878
"Tai Seng",2021-02-01,16.8,1.3399,103.8878
"Tai Seng",2021-03-01,285.8,1.3399,103.8878
"Tai Seng",2021-04-01,239.8,1.3399,103.8878
"Tai Seng",2021-05-01,249.8,1.3399,103.8878
"Tai Seng",2021-06-01,207.6,1.3399,103.8878
"Tai Seng",2021-07-01,346,1.3399,103.8878
"Tai Seng",2021-08-01,446.4,1.3399,103.8878
"Tai Seng",2021-09-01,218.4,1.3399,103.8878
"Tai Seng",2021-10-01,151.8,1.3399,103.8878
"Tai Seng",2021-11-01,366.4,1.3399,103.8878
"Tai Seng",2021-12-01,162.2,1.3399,103.8878
"Tai Seng",2022-01-01,142.2,1.3399,103.8878
"Tai Seng",2022-02-01,280,1.3399,103.8878
"Tai Seng",2022-03-01,380,1.3399,103.8878
"Tai Seng",2022-04-01,198.2,1.3399,103.8878
"Tai Seng",2022-05-01,177,1.3399,103.8878
"Tai Seng",2022-06-01,226.6,1.3399,103.8878
"Tai Seng",2022-07-01,153.6,1.3399,103.8878
"Tai Seng",2022-08-01,153.8,1.3399,103.8878
"Tai Seng",2022-09-01,168.6,1.3399,103.8878
"Tai Seng",2022-10-01,277.6,1.3399,103.8878
"Tai Seng",2022-11-01,377.4,1.3399,103.8878
"Tai Seng",2022-12-01,252.4,1.3399,103.8878
"Tai Seng",2023-01-01,233,1.3399,103.8878
"Tai Seng",2023-02-01,324,1.3399,103.8878
"Tai Seng",2023-03-01,309.2,1.3399,103.8878
"Tai Seng",2023-04-01,168.2,1.3399,103.8878
"Tai Seng",2023-05-01,151.2,1.3399,103.8878
"Tai Seng",2023-06-01,272,1.3399,103.8878
"Tai Seng",2023-07-01,182.2,1.3399,103.8878
"Tai Seng",2023-08-01,99,1.3399,103.8878
"Tai Seng",2023-09-01,111.8,1.3399,103.8878
"Tai Seng",2023-10-01,98.2,1.3399,103.8878
"Tai Seng",2023-11-01,292.6,1.3399,103.8878
"Tai Seng",2023-12-01,341.6,1.3399,103.8878
"Tai Seng",2024-01-01,393.8,1.3399,103.8878
"Tai Seng",2024-02-01,109,1.3399,103.8878
"Tai Seng",2024-03-01,158.4,1.3399,103.8878
"Tai Seng",2024-04-01,214.2,1.3399,103.8878
"Tai Seng",2024-05-01,287,1.3399,103.8878
"Tai Seng",2024-06-01,245.2,1.3399,103.8878
"Tai Seng",2024-07-01,144,1.3399,103.8878
"Tai Seng",2024-08-01,66.8,1.3399,103.8878
"Tai Seng",2024-09-01,163.8,1.3399,103.8878
"Tai Seng",2024-10-01,174.4,1.3399,103.8878
"Tai Seng",2024-11-01,348.4,1.3399,103.8878
"Tai Seng",2024-12-01,314,1.3399,103.8878
"Tanjong Katong",2018-01-01,339.6,1.307,103.8907
"Tanjong Katong",2018-02-01,21.4,1.307,103.8907
"Tanjong Katong",2018-03-01,60,1.307,103.8907
"Tanjong Katong",2018-04-01,136,1.307,103.8907
"Tanjong Katong",2018-05-01,187,1.307,103.8907
"Tanjong Katong",2018-06-01,182.8,1.307,103.8907
"Tanjong Katong",2018-07-01,115.6,1.307,103.8907
"Tanjong Katong",2018-08-01,79.6,1.307,103.8907
"Tanjong Katong",2018-09-01,199,1.307,103.8907
"Tanjong Katong",2018-10-01,178.4,1.307,103.8907
"Tanjong Katong",2018-11-01,284.6,1.307,103.8907
"Tanjong Katong",2018-12-01,153.4,1.307,103.8907
"Tanjong Katong",2019-01-01,129.4,1.307,103.8907
"Tanjong Katong",2019-02-01,34.2,1.307,103.8907
"Tanjong Katong",2019-03-01,91.6,1.307,103.8907
"Tanjong Katong",2019-04-01,315.8,1.307,103.8907
"Tanjong Katong",2019-05-01,143.4,1.307,103.8907
"Tanjong Katong",2019-06-01,196.6,1.307,103.8907
"Tanjong Katong",2019-07-01,30,1.307,103.8907
"Tanjong Katong",2019-08-01,41.6,1.307,103.8907
"Tanjong Katong",2019-09-01,19.8,1.307,103.8907
"Tanjong Katong",2019-10-01,47.6,1.307,103.8907
"Tanjong Katong",2019-11-01,93.2,1.307,103.8907
"Tanjong Katong",2019-12-01,273.8,1.307,103.8907
"Tanjong Katong",2020-01-01,183.8,1.307,103.8907
"Tanjong Katong",2020-02-01,96.4,1.307,103.8907
"Tanjong Katong",2020-03-01,91,1.307,103.8907
"Tanjong Katong",2020-04-01,293.4,1.307,103.8907
"Tanjong Katong",2020-05-01,239.4,1.307,103.8907
"Tanjong Katong",2020-06-01,410,1.307,103.8907
"Tanjong Katong",2020-07-01,173.4,1.307,103.8907
"Tanjong Katong",2020-08-01,198.4,1.307,103.8907
"Tanjong Katong",2020-09-01,316.6,1.307,103.8907
"Tanjong Katong",2020-10-01,171.4,1.307,103.8907
"Tanjong Katong",2020-11-01,393,1.307,103.8907
"Tanjong Katong",2020-12-01,269.2,1.307,103.8907
"Tanjong Katong",2021-01-01,521.8,1.307,103.8907
"Tanjong Katong",2021-02-01,17.6,1.307,103.8907
"Tanjong Katong",2021-03-01,220.2,1.307,103.8907
"Tanjong Katong",2021-04-01,295.8,1.307,103.8907
"Tanjong Katong",2021-05-01,172.8,1.307,103.8907
"Tanjong Katong",2021-06-01,130.4,1.307,103.8907
"Tanjong Katong",2021-07-01,185.2,1.307,103.8907
"Tanjong Katong",2021-08-01,474.8,1.307,103.8907
"Tanjong Katong",2021-09-01,179,1.307,103.8907
"Tanjong Katong",2021-10-01,114,1.307,103.8907
"Tanjong Katong",2021-11-01,383.2,1.307,103.8907
"Tanjong Katong",2021-12-01,141.6,1.307,103.8907
"Tanjong Katong",2022-01-01,152,1.307,103.8907
"Tanjong Katong",2022-02-01,144.8,1.307,103.8907
"Tanjong Katong",2022-03-01,258.6,1.307,103.8907
"Tanjong Katong",2022-04-01,224.6,1.307,103.8907
"Tanjong Katong",2022-05-01,111.2,1.307,103.8907
"Tanjong Katong",2022-06-01,156.4,1.307,103.8907
"Tanjong Katong",2022-07-01,139.8,1.307,103.8907
"Tanjong Katong",2022-08-01,158.2,1.307,103.8907
"Tanjong Katong",2022-09-01,167.4,1.307,103.8907
"Tanjong Katong",2022-10-01,362.8,1.307,103.8907
"Tanjong Katong",2022-11-01,291.6,1.307,103.8907
"Tanjong Katong",2022-12-01,236.8,1.307,103.8907
"Tanjong Katong",2023-01-01,226.8,1.307,103.8907
"Tanjong Katong",2023-02-01,408.8,1.307,103.8907
"Tanjong Katong",2023-03-01,246,1.307,103.8907
"Tanjong Katong",2023-04-01,150.6,1.307,103.8907
"Tanjong Katong",2023-05-01,120.9,1.307,103.8907
"Tanjong Katong",2023-06-01,141,1.307,103.8907
"Tanjong Katong",2023-07-01,189,1.307,103.8907
"Tanjong Katong",2023-08-01,117.4,1.307,103.8907
"Tanjong Katong",2023-09-01,207.8,1.307,103.8907
"Tanjong Katong",2023-10-01,76.8,1.307,103.8907
"Tanjong Katong",2023-11-01,203.2,1.307,103.8907
"Tanjong Katong",2023-12-01,311.8,1.307,103.8907
"Tanjong Katong",2024-01-01,424.2,1.307,103.8907
"Tanjong Katong",2024-02-01,81.4,1.307,103.8907
"Tanjong Katong",2024-03-01,170.4,1.307,103.8907
"Tanjong Katong",2024-04-01,213.8,1.307,103.8907
"Tanjong Katong",2024-05-01,210.8,1.307,103.8907
"Tanjong Katong",2024-06-01,208,1.307,103.8907
"Tanjong Katong",2024-07-01,104,1.307,103.8907
"Tanjong Katong",2024-08-01,83.6,1.307,103.8907
"Tanjong Katong",2024-09-01,165.4,1.307,103.8907
"Tanjong Katong",2024-10-01,151.2,1.307,103.8907
"Tanjong Katong",2024-11-01,379.2,1.307,103.8907
"Tanjong Katong",2024-12-01,192.4,1.307,103.8907
"Tengah",2018-01-01,293.6,1.3858,103.7114
"Tengah",2018-02-01,140.2,1.3858,103.7114
"Tengah",2018-03-01,276.9,1.3858,103.7114
"Tengah",2018-04-01,408.1,1.3858,103.7114
"Tengah",2018-05-01,305.5,1.3858,103.7114
"Tengah",2018-06-01,351,1.3858,103.7114
"Tengah",2018-07-01,130.4,1.3858,103.7114
"Tengah",2018-08-01,59.9,1.3858,103.7114
"Tengah",2018-09-01,123.7,1.3858,103.7114
"Tengah",2018-10-01,428.1,1.3858,103.7114
"Tengah",2018-11-01,351,1.3858,103.7114
"Tengah",2018-12-01,168,1.3858,103.7114
"Tengah",2019-01-01,74.9,1.3858,103.7114
"Tengah",2019-02-01,103.3,1.3858,103.7114
"Tengah",2019-03-01,220.5,1.3858,103.7114
"Tengah",2019-04-01,228.6,1.3858,103.7114
"Tengah",2019-05-01,205.5,1.3858,103.7114
"Tengah",2019-06-01,300.5,1.3858,103.7114
"Tengah",2019-07-01,183.4,1.3858,103.7114
"Tengah",2019-08-01,30.2,1.3858,103.7114
"Tengah",2019-09-01,178.4,1.3858,103.7114
"Tengah",2019-10-01,197.6,1.3858,103.7114
"Tengah",2019-11-01,330.4,1.3858,103.7114
"Tengah",2019-12-01,263.1,1.3858,103.7114
"Tengah",2020-01-01,126.8,1.3858,103.7114
"Tengah",2020-02-01,60.6,1.3858,103.7114
"Tengah",2020-03-01,209.9,1.3858,103.7114
"Tengah",2020-04-01,246.3,1.3858,103.7114
"Tengah",2020-05-01,245.3,1.3858,103.7114
"Tengah",2020-06-01,300.4,1.3858,103.7114
"Tengah",2020-07-01,311.9,1.3858,103.7114
"Tengah",2020-08-01,202.7,1.3858,103.7114
"Tengah",2020-09-01,316.7,1.3858,103.7114
"Tengah",2020-10-01,245.9,1.3858,103.7114
"Tengah",2020-11-01,270.7,1.3858,103.7114
"Tengah",2020-12-01,170.8,1.3858,103.7114
"Tengah",2021-01-01,445.6,1.3858,103.7114
"Tengah",2021-02-01,48.6,1.3858,103.7114
"Tengah",2021-03-01,277.6,1.3858,103.7114
"Tengah",2021-04-01,291.5,1.3858,103.7114
"Tengah",2021-05-01,254.6,1.3858,103.7114
"Tengah",2021-06-01,351.6,1.3858,103.7114
"Tengah",2021-07-01,255.4,1.3858,103.7114
"Tengah",2021-08-01,484.9,1.3858,103.7114
"Tengah",2021-09-01,346.8,1.3858,103.7114
"Tengah",2021-10-01,140.9,1.3858,103.7114
"Tengah",2021-11-01,202,1.3858,103.7114
"Tengah",2021-12-01,231.7,1.3858,103.7114
"Tengah",2022-01-01,99.6,1.3858,103.7114
"Tengah",2022-02-01,227.1,1.3858,103.7114
"Tengah",2022-03-01,359,1.3858,103.7114
"Tengah",2022-04-01,174.7,1.3858,103.7114
"Tengah",2022-05-01,159.5,1.3858,103.7114
"Tengah",2022-06-01,210.7,1.3858,103.7114
"Tengah",2022-07-01,98.7,1.3858,103.7114
"Tengah",2022-08-01,328.3,1.3858,103.7114
"Tengah",2022-09-01,276.5,1.3858,103.7114
"Tengah",2022-10-01,393.4,1.3858,103.7114
"Tengah",2022-11-01,359.4,1.3858,103.7114
"Tengah",2022-12-01,163.7,1.3858,103.7114
"Tengah",2023-01-01,218,1.3858,103.7114
"Tengah",2023-02-01,326.7,1.3858,103.7114
"Tengah",2023-03-01,336.2,1.3858,103.7114
"Tengah",2023-04-01,336.3,1.3858,103.7114
"Tengah",2023-05-01,206,1.3858,103.7114
"Tengah",2023-06-01,278.6,1.3858,103.7114
"Tengah",2023-07-01,318.6,1.3858,103.7114
"Tengah",2023-08-01,136.2,1.3858,103.7114
"Tengah",2023-09-01,109.7,1.3858,103.7114
"Tengah",2023-10-01,108.9,1.3858,103.7114
"Tengah",2023-11-01,371.9,1.3858,103.7114
"Tengah",2023-12-01,286.9,1.3858,103.7114
"Tengah",2024-01-01,203,1.3858,103.7114
"Tengah",2024-02-01,166.3,1.3858,103.7114
"Tengah",2024-03-01,185.2,1.3858,103.7114
"Tengah",2024-04-01,159.3,1.3858,103.7114
"Tengah",2024-05-01,222.2,1.3858,103.7114
"Tengah",2024-06-01,338.7,1.3858,103.7114
"Tengah",2024-07-01,82.8,1.3858,103.7114
"Tengah",2024-08-01,199.5,1.3858,103.7114
"Tengah",2024-09-01,206.1,1.3858,103.7114
"Tengah",2024-10-01,244.4,1.3858,103.7114
"Tengah",2024-11-01,388.2,1.3858,103.7114
"Tengah",2024-12-01,205.7,1.3858,103.7114
"Toa Payoh",2018-01-01,407.6,1.3415,103.8519
"Toa Payoh",2018-02-01,76.2,1.3415,103.8519
"Toa Payoh",2018-03-01,135.4,1.3415,103.8519
"Toa Payoh",2018-04-01,332.4,1.3415,103.8519
"Toa Payoh",2018-05-01,248.4,1.3415,103.8519
"Toa Payoh",2018-06-01,233.2,1.3415,103.8519
"Toa Payoh",2018-07-01,114,1.3415,103.8519
"Toa Payoh",2018-08-01,58.2,1.3415,103.8519
"Toa Payoh",2018-09-01,266.6,1.3415,103.8519
"Toa Payoh",2018-10-01,223.4,1.3415,103.8519
"Toa Payoh",2018-11-01,347.8,1.3415,103.8519
"Toa Payoh",2018-12-01,265.2,1.3415,103.8519
"Toa Payoh",2019-01-01,114.4,1.3415,103.8519
"Toa Payoh",2019-02-01,60.6,1.3415,103.8519
"Toa Payoh",2019-03-01,149.6,1.3415,103.8519
"Toa Payoh",2019-04-01,280.4,1.3415,103.8519
"Toa Payoh",2019-05-01,188.4,1.3415,103.8519
"Toa Payoh",2019-06-01,227.4,1.3415,103.8519
"Toa Payoh",2019-07-01,30.6,1.3415,103.8519
"Toa Payoh",2019-08-01,32.6,1.3415,103.8519
"Toa Payoh",2019-09-01,71.8,1.3415,103.8519
"Toa Payoh",2019-10-01,117.4,1.3415,103.8519
"Toa Payoh",2019-11-01,155.6,1.3415,103.8519
"Toa Payoh",2019-12-01,277.2,1.3415,103.8519
"Toa Payoh",2020-01-01,165.8,1.3415,103.8519
"Toa Payoh",2020-02-01,115.6,1.3415,103.8519
"Toa Payoh",2020-03-01,92,1.3415,103.8519
"Toa Payoh",2020-04-01,197.2,1.3415,103.8519
"Toa Payoh",2020-05-01,237.8,1.3415,103.8519
"Toa Payoh",2020-06-01,339.8,1.3415,103.8519
"Toa Payoh",2020-07-01,188,1.3415,103.8519
"Toa Payoh",2020-08-01,176.6,1.3415,103.8519
"Toa Payoh",2020-09-01,246.8,1.3415,103.8519
"Toa Payoh",2020-10-01,139.2,1.3415,103.8519
"Toa Payoh",2020-11-01,356.2,1.3415,103.8519
"Toa Payoh",2020-12-01,358.4,1.3415,103.8519
"Toa Payoh",2021-01-01,547.8,1.3415,103.8519
"Toa Payoh",2021-02-01,20.2,1.3415,103.8519
"Toa Payoh",2021-03-01,353.6,1.3415,103.8519
"Toa Payoh",2021-04-01,303.8,1.3415,103.8519
"Toa Payoh",2021-05-01,329.2,1.3415,103.8519
"Toa Payoh",2021-06-01,181.4,1.3415,103.8519
"Toa Payoh",2021-07-01,288,1.3415,103.8519
"Toa Payoh",2021-08-01,453.4,1.3415,103.8519
"Toa Payoh",2021-09-01,228,1.3415,103.8519
"Toa Payoh",2021-10-01,172.8,1.3415,103.8519
"Toa Payoh",2021-11-01,249.8,1.3415,103.8519
"Toa Payoh",2021-12-01,142.8,1.3415,103.8519
"Toa Payoh",2022-01-01,201.6,1.3415,103.8519
"Toa Payoh",2022-02-01,148.8,1.3415,103.8519
"Toa Payoh",2022-03-01,331.6,1.3415,103.8519
"Toa Payoh",2022-04-01,252.4,1.3415,103.8519
"Toa Payoh",2022-05-01,253.8,1.3415,103.8519
"Toa Payoh",2022-06-01,191.6,1.3415,103.8519
"Toa Payoh",2022-07-01,106.8,1.3415,103.8519
"Toa Payoh",2022-08-01,148.6,1.3415,103.8519
"Toa Payoh",2022-09-01,228.4,1.3415,103.8519
"Toa Payoh",2022-10-01,359.6,1.3415,103.8519
"Toa Payoh",2022-11-01,415.2,1.3415,103.8519
"Toa Payoh",2022-12-01,254.2,1.3415,103.8519
"Toa Payoh",2023-01-01,208.6,1.3415,103.8519
"Toa Payoh",2023-02-01,289.4,1.3415,103.8519
"Toa Payoh",2023-03-01,312.2,1.3415,103.8519
